url,needs_note,ground_truth_note,tweet_text,tags
https://x.com/i/status/2012107576629186620,yes,It’s a Carnival representation of Stephen Hawkings. https://www.lavozdelsur.es/ediciones/cadiz/chirigota-stephen-hawking-donara-sillas-ruedas-electricas-enfermos-ela_349430_102.html,"Spanish adaptation of French TV show Face Your Worst Nightmare confronts city mayor Miguel Bernardos with 24 singing old men dressed as his father, who died 10 years prior in a wheelchair accident caused by the mayor’s inaccessible urban infrastructure. https://t.co/TZVAP46TQv",misinformation|viral_video|satire|pop_culture|spain|carnival|stephen_hawking
https://x.com/i/status/2024885982815027639,yes,"The video is satire, not a real admission by Joe Biden's granddaughter. It originated on a TikTok satire account in 2022; the woman is not Naomi Biden. Biden has no twin and is not dead/replaced. Fact-checks: https://www.politifact.com/factchecks/2022/sep/08/viral-image/no-isnt-video-joe-bidens-granddaughter-saying-he-d/ https://www.usatoday.com/story/news/factcheck/2022/09/15/fact-check-false-claim-joe-biden-died-four-years-ago/8035358001/ https://factcheck.afp.com/doc.afp.com.32HV9ZG","🚨 Joe Biden Granddaughter Admits He Died And Was Replaced.

So its proven that biden is dead. https://t.co/waJTN8Uyon",tiktok_repost|misinformation|us_politics|joe_biden|conspiracy_theory|satire|fake_news|video_edit
https://x.com/i/status/2026734191799386595,yes,That doesn't happen in this video.     https://x.com/i/status/2026734191799386595,"India Royale dropped a video saying now that Lil Durk is locked up for life she can finally explore the world and live her life without living in fear with her NEW man 😬

""I can do anything I want now my NEW man is in the NBA and pays me 50k a month it's ok to move on ladies"" 😳 https://t.co/ZcmMxyJ3SQ",misinformation|fake_news|pop_culture|celebrity_news|india_royale|lil_durk|social_media_controversy
https://x.com/i/status/2018599260619436443,yes,"Bad Bunny is a U.S. citizen, having been born in Puerto Rico, an unincorporated territory of the United States. https://en.wikipedia.org/wiki/Bad_Bunny https://en.wikipedia.org/wiki/Puerto_Rico","Bad Bunny is not American but he won album of the year at the Grammy with a fully Spanish album. What is he doing right?🤔

#GRAMMYs2026 https://t.co/XQWJoFHssZ",pop_culture|celebrity_news|bad_bunny|grammys|misinformation|video_edit|viral_video
https://x.com/i/status/2013698018411720719,yes,This video is from Twitch streamer Krimoe's group filming a staged ISIS-style execution with a prop gun near Parliament. Police arrested 11 men for possessing an imitation firearm in public.    https://www.dexerto.com/twitch/twitch-streamer-banned-and-arrested-for-waving-toy-gun-outside-uk-parliament-3301273/  https://www.standard.co.uk/news/crime/twitch-streamer-krimoe-arrested-police-toy-gun-big-ben-parliament-westminster-b1265139.html,"Somalis are filming isis style execution videos in central London

 https://t.co/yHbES4lVfe",viral_video|social_media_controversy|uk_politics|misinformation|staged_video|police_intervention|london|twitch_streamer
https://x.com/i/status/2027774655365259631,yes,"The video shows missile interceptions over Tel Aviv, Israel in June 2025, not Palm Jumeirah, Dubai in 2026. The skyline matches Tel Aviv viewed from Jaffa.    Iran launched missiles at UAE on Feb 28, 2026, but this footage is unrelated.    https://www.youtube.com/watch?v=33Z6RfuGTCw  https://www.locationscout.net/israel/9793-skyline-tel-aviv-from-old-jaffa  https://www.reuters.com/world/middle-east/iran-fires-missiles-gulf-arab-states-one-killed-abu-dhabi-2026-02-28","🔴  THE SAFEST PLACE IN THE WORLD? 

It’s raining rockets over Palm Jumeirah, Dubai, UAE https://t.co/Z8EaQZnfvj",misinformation|viral_video|middle_east_relations|israel|tel_aviv|missile_strike|military_action|geopolitics|war_coverage
https://x.com/i/status/2022599699807588378,yes,"The post misrepresents the study. Human DNA was found in 2% of all samples, with two-thirds of *those* cases in vegetarian products—not two-thirds of vegetarian samples overall. Separately, 10% of vegetarian products contained undisclosed meat. https://abcnews.com/Health/hot-dogs-sausages-studied-human-dna-report/story?id=34739080","🚨🇺🇸BREAKING: Human DNA has been discovered in U.S. hot dogs, with two thirds of vegetarian samples not being meat free

Ten percent of all vegetarian products tested contained actual meat, according to Clear Foods, which examined 345 hot dogs and sausages from 75 brands and https://t.co/KID4cABPIZ",misinformation|viral_video|breaking_news|pop_culture|social_media_controversy|food_safety|health_news
https://x.com/i/status/2016342644360991207,yes,"This was an in-arena promotional stunt referencing the Jurassic Park film series, not a cybersecurity hack. No security breach was reported during the 76ers game.    https://onpattison.com/news/2026/jan/27/the-sixers-did-an-in-arena-jurassic-park-promo-and-the-nbc-broadcast-terrified-everyone  https://news.ssbcrack.com/nbc-broadcast-misinterprets-sixers-jurassic-park-promo-as-emergency-during-game","🚨 The Philadelphia 76ers stadium was just hacked, with a strange message being displayed across the Arena. https://t.co/0Qqowt0ysI",viral_video|misinformation|sports|pop_culture|visual_effects|philadelphia_76ers|jurassic_park
https://x.com/i/status/2012919217813586315,yes,This is AI generated video. Not a real one.  Source : grok.com,"An electrician destroyed a nest with baby birds inside, and this man did everything he could to save them…… https://t.co/TuLDUAMUAj",ai_generated|misinformation|animal_rescue|nature|viral_video|artificial_intelligence|cgi
https://x.com/i/status/2021158596248031374,yes,This user placed a watermark on a video that was not produced by them. The original poster can be found through this post:  https://x.com/acyn/status/2021024635698221505?s=46,"🚨 LAUREN BOEBERT SHAKEN AFTER VIEWING UNREDACTED EPSTEIN FILES

I’ve never seen Lauren Boebert react like this.

After reviewing unredacted Epstein material, she said co-conspirators are clearly implicated — and made it clear she does NOT view everyone discussed as “victims.” https://t.co/AiZKCSMkLV",us_politics|lauren_boebert|jeffrey_epstein|political_commentary|viral_video|social_media_controversy
https://x.com/i/status/2027172417844760977,yes,As can be seen in the very video posted: Bill stops because he's looking at the window display of the store before entering it    https://x.com/i/status/2027172417844760977,Watch how Bill walks and just stops in the middle of the sidewalk. He must have whatever Joe has. Sad people. https://t.co/TO3uX4s357,tiktok_repost|bill_clinton|hillary_clinton|celebrity_sighting|us_politics|misinformation|new_york_city|social_media_controversy
https://x.com/i/status/1936736321260699879,yes,"Correction needed: The video claims the accused is Indian, but at 9 seconds, he clearly states he's from Pakistan. Context matters - nationality shouldn't be misrepresented. Let's verify facts. https://x.com/i/status/1936736321260699879","🇮🇳🇦🇱 An Indian man, who showed himself naked with his pedo gang in front of children, was kidnapped by Albanian patriots from Britain https://t.co/PewupBTNyj",viral_video|misinformation|social_media_controversy|political_confrontation|uk_politics|pakistan|albania
https://x.com/i/status/2030288629566718365,yes,"The video in this post does not show the Southwest Flight 2094 incident (Nashville to Ft. Lauderdale, diverted to Atlanta on March 6, 2026, over a reported security threat; one passenger removed). No reports confirm &quot;Death to America&quot; chants occurred on that flight.    https://www.fox5atlanta.com/news/southwest-flight-nashville-atlanta-fort-lauderdale  https://www.dailymail.co.uk/news/article-15623983/Southwest-flight-diverted-Atlanta-security-threat-Iran.html  https://atlantafi.com/suspicious-passenger-hartsfield","🚨“Death to America” Chanted on a U.S. Flight… How Did This Person Get Here?

A commercial flight leaving Nashville had to be diverted after a bomb threat.

Passengers describe a man standing up on the aircraft shouting:

“Death to America… Death to America… Death to America.” https://t.co/k0E26TZQVS",misinformation|viral_video|aviation|political_confrontation|social_media_controversy|donald_trump
https://x.com/i/status/2031696637815566412,yes,"The woman was stunt performer Yvette Ferguson performing a planned fire stunt for Final Destination: Bloodlines, not an accident. https://people.com/final-destination-bloodlines-breaks-record-oldest-person-set-on-fire-onscreen-11728390 https://ew.com/final-destinations-bloodlines-directors-broke-world-record-oldest-person-set-fire-exclusive-11726408",A woman was accidentally set on fire during an action scene! 😱🎬 https://t.co/oIHPMkuuxA,viral_video|misinformation|pop_culture|stunt_performer|behind_the_scenes|final_destination|movie_production|celebrity_news
https://x.com/i/status/2033333610389074245,yes,The caption is irrelevant to what Mohammadreza Eyni actually said. Misleading Caption for most of the people who actually wouldn't what the videos and simply scrolling news.       https://x.com/Reuters/status/2033333610389074245?s=20,"Iranian Co-directors and Producers of “Cutting Through Rocks,” Mohammadreza Eyni and Sara Khaki said, they wanted to celebrate their Oscar nomination with their people, but because of the ongoing U.S.-Israeli war in Iran, they said Iranians now have ""so many other priorities."" https://t.co/ItOrhsAPf5",misinformation|iran|middle_east_relations|pop_culture|celebrity_news|social_media_controversy|tiktok_repost
https://x.com/i/status/2025080836677398896,yes,This video is fake and engagement farming. Apple does not use NFC to verify charging adapters. iPhones cannot authenticate wall chargers by tapping them. Apple power bricks do not contain NFC chips.    https://x.com/grok/status/2025100440354844932?s=46,This is how you identify a fake Apple charger. 👀 https://t.co/5GrWMwiYip,viral_video|misinformation|fake_news|apple|iphone|tech_tips|consumer_electronics
https://x.com/i/status/2029523820579553629,yes,"It’s not AI, it’s a mod for Mortal Kombat 1.    https://www.nexusmods.com/mortalkombat/mods/526  https://www.nexusmods.com/mortalkombat/mods/604",Thanks to AI we now get the Mortal Kombat fatalities we've always wanted. https://t.co/FE7ggNUo0s,gaming|mortal_kombat|video_edit|misinformation|ai_generated|pop_culture|visual_effects|cgi
https://x.com/i/status/2027816496383332652,yes,This is false.  The video is from an Israeli attack on a Yemeni port in 2024    https://x.com/ShaykhSulaiman/status/1814691933375119667,"Iran destroyed the US airbase in Riyadh, Saudi Arabia. However, Iran did launch missiles at Al Udeid Air Base in Qatar in retaliation for US strikes on Iranian nuclear facilities. https://t.co/2BSfMDMqA6",misinformation|viral_video|fake_news|geopolitics|middle_east_relations|iran|military_action|israel|yemen|missile_strike|war_coverage
https://x.com/i/status/2027802232045936923,yes,"That's a not recent video which was shot in Israel, not in Dubai and was shot at least one year ago:    https://x.com/i/status/1933625802043871330",⚡️Iran has been hammering Dubai non-stop! Targeting U.S military bases. https://t.co/oeS5una3DM,misinformation|fake_news|iran|israel|middle_east_relations|military_action|missile_strike|viral_video|geopolitics
https://x.com/i/status/2029708801314586917,no,"NNN- Most notes are opinions and speculations, it does not contradict the video nor has spread any news or fact.",What Iranians inside Iran think of the dancing Iranian diaspora: https://t.co/p2hx2kj0K6,iran|middle_east_relations|political_commentary|protest|activism|tiktok_repost|viral_video
https://x.com/i/status/2019800861283610917,no,,"“Ronaldo only won 2 league tittles in 9 years” 

Bro how do you beat these guys?😭😭😭 https://t.co/8hnsLAzZkX",football|real_madrid|fc_barcelona|cristiano_ronaldo|sports_controversy|video_edit|meme|tiktok_repost|laliga
https://x.com/i/status/2031895801064985021,no,Take your political opinions to the comment section ,STRIKE. 💥🦅 https://t.co/XMzNNtlT63,ai_generated|iran|donald_trump|political_meme|bowling|satire|middle_east_relations|geopolitics|viral_video
https://x.com/i/status/2020875282702270656,no,NNN. He's going to Colombia for this treatment. Whether it's approved by the US FDA is irrelevant. ,"I'm on way to Colombia for stem cell treatment to hopefully fix my back that's becoming agonizingly painful.

Updates to come. https://t.co/OBnACe1FDQ",vlog|personal_update|medical_treatment|stem_cells|colombia|chronic_pain|travel_vlog
https://x.com/i/status/2017994791372349500,no,NNN-comments section would be a great place to take that.,"A week after the snowstorm and this is what we got Zoron the Shoveler!
Filthy black snow, garbage soup, ice rinks on every corner, cars buried like fossils.
People slipping, breaking ankles, nobody shoveling, nobody salting, nobody doing SH*T.
This is New York City.
Three minutes https://t.co/IC8zFwKey3",new_york_city|social_commentary|urban_living|snowstorm|tiktok_repost|viral_video|public_services
https://x.com/i/status/2017432807291732430,no,NNN - The video does indeed credit the original creator as the original creator's name is present in the video as a watermark in the top corner.,"While the infertile tawny owl was away from her nest, caretakers swapped her unviable eggs for orphaned chicks. https://t.co/zPn3YB2vba",nature_documentary|wildlife|owls|animal_behavior|viral_video|heartwarming
https://x.com/i/status/2019772397981778341,no,,"From the Grammys to the Olympics, hip hop &amp; breaking are part of the global mainstream. 

But it all started 53 yrs ago, w one Jamaican immigrant DJ in the Bronx. 

Happy Black History Month. https://t.co/yZ2cJOnNOE",hip_hop|black_history_month|breaking|pop_culture|us_politics|political_campaign|nostalgia|new_york_city|dj_kool_herc
https://x.com/i/status/2033122656493674986,no,,"future of warfare with Vision 2047. 🚀 💻

As we move toward Viksit Bharat 2047, our forces are becoming more lethal, agile, and technologically superior. 🛡️ https://t.co/xLEEhnfbzw",india|indian_military|defence_forces_vision_2047|rajnath_singh|military_modernization|future_warfare|atmanirbhar_bharat|viksit_bharat_2047
https://x.com/i/status/2029832490085392584,no,The OG post does not suggest that the shooting was intentional and a community note here is not needed.,BREAKING: This is the first video showing how a Kuwaiti F/A-18C Hornet shot down three F-15Es of the USAF (two from 335th FS and one from 492nd FS) on March 2. The Kuwaiti Hornet pilot used AIM-9M or AIM-9X Sidewinder missiles to shoot the Strike Eagles down. He engaged them from https://t.co/HI4mhUUHhT,tiktok_repost|military_action|kuwait|aviation_incident|viral_video|middle_east_relations|military_technology
https://x.com/i/status/2032556682434265570,no,"The post does not mention Epstein, it's inferred because it looks like it, which is the point of the post, they are not making a factual claim that this is him, just that &quot;the internet is freaking out&quot; &quot;over this man&quot; ",The internet is FREAKING OUT after this man was spotted driving in south Florida https://t.co/0E0eakzpL9,viral_video|jeffrey_epstein|lookalike|florida|conspiracy_theory|celebrity_sighting
https://x.com/i/status/2032192656776814922,no,,"Kids are on the frontlines of the chatbot revolution. Ensuring their safety must be a top priority. 

The SAFE BOTs Act, included in the KIDS Act, creates baseline guardrails for chatbots that keep kids safe and directs the NIH to study the long-term effects that chatbots have on https://t.co/UOS5o3nmzx",us_politics|chatbot_regulation|kids_act|safe_bots_act|artificial_intelligence|online_safety|mental_health|erin_houchin
https://x.com/i/status/2029194497310040358,no,,"Protecting British lives is, and always will be, my number one priority. https://t.co/PlijWT9zkn",uk_politics|keir_starmer|labour_party|national_interest|political_address|iran|middle_east_relations|foreign_policy
https://x.com/i/status/2018229726536487138,no,,"Sent to me this morning !

This is my home state of North Carolina today…. Not normal…. Not natural.

Source: https://t.co/7ZzRbJhlua https://t.co/CO4DkxAfcw",viral_video|weather_events|north_carolina|conspiracy_theory|climate_change|natural_disaster
https://x.com/i/status/2029830892659900646,no,,"Seth MacFarlane says they used AI to make him look like Bill Clinton in 'Ted' S2 

""It's an interesting example of how AI can be used as a tool ... We tried prosthetics, we tried traditional CGI, everything else just looked terrifying""

(via @AP)  
https://t.co/lbjY50vMcr",ai_generated|artificial_intelligence|pop_culture|satire|bill_clinton|seth_macfarlane|ted_series|cgi|visual_effects|lookalike
https://x.com/i/status/2031785771212902539,no,"The people that voted do NOT work for the bank of England. It is the BOE's choice to change the notes, no doubt driven by pressure from government","The Bank of England is replacing Winston Churchill with a picture of a beaver on our bank notes. 

This is the definition of woke. https://t.co/3oMXZpXV11",uk_politics|nigel_farage|bank_of_england|woke_culture|political_commentary|currency|winston_churchill
https://x.com/i/status/2030035621977198943,no,,Still don’t understand why we allowed this in TEXAS.  https://t.co/mQXIZTOdwL,texas|hanuman_statue|hinduism|cultural_controversy|statue_of_union|religious_monument|viral_video|social_media_controversy
https://x.com/i/status/2032283819923886276,no,"NNN - 1) Bullying doesn't necessitate violence, 2) keep your opinions in the comments",Bring back bullying https://t.co/vLphcwONET,tiktok_repost|sephora_haul|skincare|gen_alpha|influencer_culture|shopping_haul|viral_video
https://x.com/i/status/2020605197769404653,no,,Man Seen Cleaning The Tombstone Of The Great Actor John Witherspoon 🙏🏾💯🕊️🪦 https://t.co/4mZZhpcOgu,pop_culture|john_witherspoon|tribute|satisfying_video|celebrity_news|viral_video|tiktok_repost
https://x.com/i/status/2028301748134379686,no,"The senator is not spreading clear misinformation, but her own opinion. Wars have been different and while with Japan the atomic bomb was by some accounts justified, bombings on civilian infrastructure in Nazi-Germany largely isn’t, as it didn’t worsen their war morale.    https://en.wikipedia.org/wiki/Strategic_bombing_during_World_War_II","You cannot bomb your way to peace. 

Labor must immediately rule out further Australian support for Trump and Netanyahu’s illegal war in Iran. https://t.co/BjaAJhaotL",iran|middle_east_relations|us_politics|military_action|political_commentary|geopolitics|israel|donald_trump|benjamin_netanyahu|foreign_policy|australia|australian_greens|labour_party
https://x.com/i/status/2018325454784999556,no,"NNN - While I wholeheartedly agree with the second hand embarrasment note, community notes isnt the right place for this.","Playing the YMCA song and doing the Trump Dance in front of protesters! 

I love this energy! https://t.co/s4PMLDrKGy",viral_video|us_politics|protest|donald_trump|tiktok_repost|activism|pop_culture
https://x.com/i/status/2031713317018820661,no,,"Britain has the best service personnel in the world.

I thank all of those in our Armed Forces for keeping British people, and our allies, safe. https://t.co/IpdRaPfBSa",uk_politics|keir_starmer|labour_party|military_action|middle_east_relations|political_address|national_interest
https://x.com/i/status/2031352789209600452,no,,"Someone just bypassed the Netflix's DRM

you can stream or record videos on Netflix

just turn off graphics acceleration from Chrome settings https://t.co/zgOvtPolTu",netflix|drm_bypass|tech_hack|chrome_settings|screen_recording|streaming_tips|viral_video
https://x.com/i/status/2032723520921178167,no,NNN - OP clearly labels the post AI. No need to waste people's time with a note. https://x.com/i/status/2032723520921178167,"Street View that makes your heart ache ᵃᶦ
https://t.co/AUtc3YMSuv",ai_generated|viral_video|japan|google_street_view|nostalgia|storytelling
https://x.com/i/status/2030229637180141582,no,Joke.    https://en.wikipedia.org/wiki/Joke,Breaking Bad’s Walter White Jr. just made his pro show debut at the Arnold Classic. https://t.co/gf3jn1zSuT,viral_video|pop_culture|lookalike|satire|bodybuilding|arnold_classic|sam_sulek|breaking_bad|sports
https://x.com/i/status/2032534098527551591,no,NNN - The post doesn't claim it was Jeffrey Epstein ,The internet is freaking out after this video was recorded in South Florida! WHO DOES THAT LOOK LIKE TO YOU??? https://t.co/veQR6eWcXi,viral_video|jeffrey_epstein|conspiracy_theory|lookalike|florida|celebrity_sighting
https://x.com/i/status/2030425765364343009,no,,"🚨WOW: West Elementary School in Alabama has become the first in the United States to install ballistic pods in classrooms.

The $60,000 rapid-deployment room sits in the corner of each classroom and can expand in just 10 seconds to create a bullet-resistant shelter for students https://t.co/Cu5o1QMRV3",viral_video|school_safety|military_technology|alabama|education|ballistic_protection|us_news
https://x.com/i/status/2016959063699906740,no,It is a joke but E33 was also denied an award for using AI aswell.  https://www.polygon.com/clair-obscur-expedition-33-indie-game-awards-goty-rescinded/,"Wow. 

Just made my first AI video game with Google’s Genie 3

The prompt: “French woman has to climb through a word that defies logic, flying objects everywhere”

Is it the end of the gaming industry? https://t.co/X7tG7sECJ9 https://t.co/xmH9MIubGs",gaming|artificial_intelligence|ai_generated|satire|meme|video_game|expedition_33
https://x.com/i/status/2031270963900219461,no,"NNN - It is, in fact, lava i.e., molten rock. The creator who made the video has shown the process for other &quot;Lava vs ...&quot; videos.    https://www.youtube.com/@PressTube","Lava above 1,000°C was poured into a Stanley thermos to test its durability…

 https://t.co/SJHe6IzxTk",viral_video|lava_experiment|stanley_cup|durability_test|molten_rock|oddly_satisfying
https://x.com/i/status/2028016867592306942,no,This is a standup comedy routine.,"Deon Cole: ""If there are any white men in the room with Tourette's, I advise you to tell them to read the room, lord. It might not go the way they thinketh."" https://t.co/5lzzrdOKED",deon_cole|naacp_image_awards|standup_comedy|pop_culture|celebrity_humor|tiana_taylor|50_cent|nicki_minaj
https://x.com/i/status/2030051395294941427,no,"NNN    Not that I'm a fan of this administration, but it is facially ridiculous to think context is needed because a touchdown doesn't occur in this video. Nobody understands this video better by a community note being pedantic.",Touchdown https://t.co/aDNdqBdRzG,military_action|american_football|video_edit|satire|pop_culture|military_technology
https://x.com/i/status/2033617732147810782,no,"Community notes are for correcting factually incorrect claims, not for zingers or personal opinions.     I don’t like the look of DLSS 5 any more than you do. But keep comments in the comments and stop abusing community notes.","Announcing NVIDIA DLSS 5, an AI-powered breakthrough in visual fidelity for games, coming this fall.

DLSS 5 infuses pixels with photorealistic lighting and materials, bridging the gap between rendering and reality.

Learn More → https://t.co/yHON3nGyxE https://t.co/UvF9G7tlZs",nvidia|dlss_5|ai_generated|gaming_tech|resident_evil|hogwarts_legacy|starfield|fc_24|visual_fidelity|graphics_comparison
https://x.com/i/status/2030015671820509202,no,This is just a video that pretends that baseball players hit munitions at targets and gives a personal opinion of American dominance.  https://x.com/WhiteHouse/status/2030015671820509202?s=20,Pure American dominance. 💥🇺🇸 https://t.co/nvgWLar2ak,baseball|military_action|satire|viral_video|pop_culture|us_politics
https://x.com/i/status/2033131240321343861,no,,"A Palestinian man calls out Zohran Mamdani:

“It’s not your land to decide whether Israel has the right to exist.”

Excellent response to his claims. The Palestinian man put him in his place. https://t.co/DyygiFZYAW",israel|palestine|zohran_mamdani|protest|political_confrontation|middle_east_relations|viral_video|activism
