url,needs_note,baseline,fired,effect,reasoning
https://x.com/i/status/1983548029786362181,no,nnw_correct_judge_rejected,false,not_satire,"The post is a sports opinion tweet listing draft hits and misses for a specific GM, Andrew Berry of the Cleveland Browns. It uses checkmarks and X's to grade picks, which is a common analytical format among sports fans and analysts. The author is a sports social media personality with a conventional bio (former ESPN Cleveland, PFWA member), not a comedian or parody account. The comments are serious, detailed criticisms of Berry's overall tenure — replies cite statistics, prior draft failures, and player evaluations. No comment treats the post as a joke or obvious comedy; they engage with it substantively. While the post uses simplified icons, it lacks absurd hyperbole, punchlines, or any comedic framing. Thus, there is no unmistakable signal of satire; it's a genuine opinion piece. is_satire=false."
https://x.com/i/status/2017296241898467383,no,nnw_correct_judge_rejected,false,not_satire,"The post shows a video of Michael Rapaport getting hit by a snowball in New York City. The author is a sports/entertainment account, not a known comedian or parody account. The video appears to be a real, unscripted moment of someone reacting angrily to being hit. While some comments find it funny or treat it as entertainment, others question whether it's staged, and there is no clear comedic framing (e.g., punchline, audience laughter, or parody format). The post does not present itself as a joke or satire; it is presented as a real incident. Therefore, it does not meet the criteria for overt satire where the audience is clearly in on the joke."
https://x.com/i/status/2031539160700313846,yes,nw_miss_judge_killed_good,false,not_satire,"The post presents a serious news-like breaking claim about an anti-Jewish attack by 'Islamists' in San Francisco. The author's bio ('unfiltered takes on Crime, Politics, and Culture') suggests a partisan/tabloid personality, not a known comedian or parody account. The video clip shows a chaotic sidewalk altercation but does not clearly identify religious affiliations or provide context for the claim. The comments are overwhelmingly skeptical: users demand sources, accuse the author of lying, deny the attackers were Muslim, and accuse the post of propagandizing. None of the comments treat the post as a joke with laughter or punchline recognition. Instead, they engage with it as a dubious factual claim. There is no overt comedic framing, no audience laughter, no absurd hyperbole clearly intended as humor. The engagement metrics and lack of self-evident joke structure confirm the post is not satire but a potentially misleading factual assertion."
https://x.com/i/status/2051695790519726347,no,nnw_correct_judge_rejected,false,not_satire,"The post reports that Marcus Jordan, son of Michael Jordan, was spotted 'snorting a white powder' during a poolside lunch, accompanied by paparazzi-style photos. The author's bio ('𝔦 𝔧𝔲𝔰𝔱 𝔟𝔢 𝔱𝔴𝔢𝔢𝔱𝔦𝔫𝔤') is generic and not an established comedian or parody account. The post presents itself as a news-like report, linking to a media source (MEGA). The comments show a mix of reactions: some respond as if it's a real event (e.g., 'Breaking news: Billionaires kid does drugs', 'Son of a billionaire is doing son of a billionaire shit in France'), while others joke about the framing or note it's old. However, there is no audience laughter, punchline, or clear comedic framing. Comments like 'Let a man crack out in peace' and 'Good for him' suggest many readers treat it as a factual report of an incident rather than a joke they are in on. The post does not self-evidently parody a news format — it mimics a genuine news alert. Therefore, it does not meet the criteria for overt satire; it's a real or fabricated claim presented sincerely, not a comedy bit."
https://x.com/i/status/2018031751541526698,no,nnw_correct_search_exhausted,false,no_postcontext,
https://x.com/i/status/2018514781641298403,no,nnw_correct_judge_rejected,true,earlier_decline_no_change,"The author is a self-described 'shitposter' with a chaotic-neutral bio, and the post explicitly frames the video as 'just a normal day at Walmart' — a clear setup for absurdist humor. The video itself is a comedic edit: a man in a deliberately over-the-top outfit (Member 9/11 shirt, Confederate flag bandana) rants about a weight limit on a climbing wall that has been spliced into a grocery store aisle. The audio includes a malapropism ('fangers') and exaggerated complaints. Comments overwhelmingly treat it as a joke (laughing, calling it the funniest thing, playing along with the absurdity). A few replies claim it's AI, but that doesn't negate the unmistakable comedic intent. The post is not a fake news headline or sincere false claim; it's a parody bit that the audience clearly recognizes as satire."
https://x.com/i/status/2011406203851833461,yes,nw_miss_judge_killed_good,false,not_satire,"The post is a serious claim about voter registration irregularities in Oregon, shared by Elon Musk, a prominent figure known for political commentary. The comments show a mix of users treating it as evidence of fraud and others correcting it as outdated records, but there is no indication of comedic intent, parody, or audience laughter. The post is not framed as a joke, and the author is not a known comedian or satire account. Therefore, it is not overt satire."
https://x.com/i/status/2015588241315950990,no,nnw_correct_search_exhausted,false,no_postcontext,
https://x.com/i/status/2013924875757371711,no,nnw_fp_published,false,not_satire,"The post is presented as a breaking news headline with images, and the author is a crypto influencer known for sharing market-related content. The comments largely engage with the claim seriously, discussing gold vs. fiat and Bitcoin implications, without clear signals that the audience recognizes it as a joke or parody. There is no indication of comedic framing, audience laughter, or self-evident absurdity. The post mimics a real news announcement, which is not satire even if the claim is questionable."
https://x.com/i/status/2022722314941665369,no,nnw_correct_judge_rejected,false,not_satire,"The post shows a woman pointing out a miscalculation on a restaurant tip screen. The author's bio includes a disclaimer that posts are for entertainment, but the content itself is a genuine consumer alert, not a joke or parody. The comments treat it seriously, discussing fraud and tipping culture, with no indication that the audience sees it as satire. There is no evidence of comedic framing, punchlines, or known parody account behavior. Therefore, it is not overt satire."
https://x.com/i/status/2014063733836828813,yes,nw_success,false,not_satire,"The post presents itself as a breaking news update about a nurse being taken into custody. The author's profile (Patriot Poet, 2A defender) is not a known comedian or parody account. The video appears to be a fabricated news report, but the post does not contain any overt comedic elements, punchlines, or absurd hyperbole that would signal satire. The comments are mixed: many take the post seriously (calling for license revocation, expressing approval), while a few point out it's false. The presence of corrections indicates the post is being read as a sincere claim, not a joke. There is no audience laughter or recognition of a bit. Therefore, the post is not overt satire; it is a false or misleading claim."
https://x.com/i/status/2012558410122670331,yes,nw_miss_judge_killed_good,false,not_satire,"The post shows video clips of Zelenskyy and Macron in pre-presidential contexts (Zelenskyy as a dancer/entertainer, Macron possibly in a club setting). The author's bio explicitly says 'Everything on this page is satire and for entertainment purposes only *wink* *wink*😉', which is a clear marker of comedic intent. However, the comments overwhelmingly take the content seriously, reacting with homophobic slurs, accusations of control/blackmail, and claims about 'degenerate homosexuals' — there is no laughter or recognition of a joke. The video itself is not inherently absurd hyperbole or a recognized meme format; it simply shows true past activities (Zelenskyy was a dancer/comedian). The author's follower count is high but not explicitly a known comedy account. Crucially, the audience response indicates that most viewers read this as a sincere exposé or smear, not a joke. The 'satire' disclaimer is often used by accounts that post misleading or false content to deflect criticism, and in this case, the surrounding conversation treats the post as a factual allegation. Therefore, the post is not unmistakably comedic — it is fabricated to resemble a real claim about the leaders. Answer is_satire=false."
https://x.com/i/status/2055854792191385800,no,nnw_correct_judge_rejected,true,earlier_decline_no_change,"The post is from a cricket entertainment account ('The Brevis'), with a bio including 'Brevis Nation 💛', suggesting a fan/humor-oriented profile. The tweet says 'Did all this injury drama to play County Cricket. 💔' and quotes a video of Craig Overton scoring a century. Multiple replies point out that the player is actually Craig Overton, not Jamie Overton, and accuse the account of being wrong. However, other replies explicitly state it's a sarcastic joke (e.g., 'He very well knows its Craig Overton and it’s a sarcastic post') and note that commenters are missing the joke. The humor relies on knowingly misidentifying the twin to mock the idea that Jamie Overton faked injury to play county cricket. The engagement is high, and the pattern—deliberately misnaming a twin for comedic effect—is a recognizable bit among cricket fans following such accounts. The audience reaction is split, but the presence of comments calling it sarcasm/joke confirms the intent is satirical, not deceptive. The post doesn't imitate a real news report; it's a clear joke at the expense of a player's injury drama. Therefore, is_satire=true."
https://x.com/i/status/2037606034978583022,no,nnw_fp_published,false,not_satire,"The account is a known non-satirical history/retrospective account ('2001 Live') that posts facts about the past in real time. The post states that the last Magic Tree House book attached to the original series was released on September 26, 2000. This is a factual-looking claim about publication dates. Comments include corrections that the series continued with Merlin Missions and more books after that date, indicating readers interpret the post as a genuine (though possibly mistaken) statement rather than a joke. No comments treat it as obvious satire or comedy; they react as if it's a sincere claim being challenged or clarified. The author's profile and the tone of the post do not signal parody or comedic intent. Therefore, this is not overt satire; it is a mistaken or ambiguous factual claim that the audience treats as such. is_satire=false."
https://x.com/i/status/2017354263647658448,no,nnw_correct_judge_rejected,false,not_satire,"The post is a screenshot of an email from Jeffrey Epstein with the question 'WHO SENT THIS EMAIL?' despite the sender being clearly visible. The author is a finance professional, not a known comedian or parody account. The comments largely treat the post seriously, speculating about the recipient or pointing out the obvious, rather than reacting with laughter or treating it as a joke. There is no indication of comedic framing, audience laughter, or self-evident absurdity that would make the satirical intent unmistakable. The post appears to be a genuine (if rhetorically ironic) attempt to draw attention to Epstein's correspondence, not a piece of overt satire."
https://x.com/i/status/2016313026161299803,yes,nw_success,false,not_satire,"The post is a political commentary comparing media attention between two individuals, with the author making a point about perceived bias. The author's profile identifies as a political commentator with MAGA/Christian leanings, not a comedian or parody account. The comments are overwhelmingly critical and argumentative, treating the post as a serious claim rather than a joke. There is no evidence of comedic framing, audience laughter, or self-evident absurdity. The post is not overt satire; it is a sincere (though contested) political statement."
https://x.com/i/status/2037248148448444442,no,nnw_correct_verifier_rejected,false,not_satire,"The post presents itself as a genuine leak of a new music kit in CS2, with a video showing a bomb plant and explosion. The audio transcript 'AL I I I line Friday' is likely a distorted reference to 'Allahu Akbar,' and the comments treat it as a joke about antisemitism, Israeli music, and the ADL. However, the author is a lecturer in calculus/statistics, not a known comedian or parody account. The post is not framed as a joke, stand-up clip, or obvious meme; it mimics a real game leak. While the audience may be in on the joke, the post itself is a fabricated claim that could deceive someone not familiar with the context. This is closer to a hoax or fake news than overt satire. The comedic intent is not unmistakable from the post alone, and the author's profile does not signal satire. Therefore, is_satire=false."
https://x.com/i/status/2046250034262647232,yes,nw_miss_judge_killed_bad,false,not_satire,"The post's caption ('This is what many Service People come back to. The sacrifice is real and many go through this alone.') presents the video as a sincere, heartbreaking portrayal of a veteran's PTSD episode. The video itself shows a man in tactical gear being calmed by an older man and a helper through breathing exercises and emotional support. The comments are overwhelmingly sympathetic and treat the video as genuine (e.g., 'We have got to be there for our servicemen and women', 'This is what a PTSD panic attack feels like'), with only a few calling it fake or staged. The author's profile ('Beautiful Melody', music/dance/fun) is not a known comedy or parody account, and nothing in the post suggests a joke, skit, or punchline. The audience is not 'in on' a joke; most take it seriously. Therefore, this is not overt satire."
https://x.com/i/status/2034073867401240608,yes,nw_published_directional,false,not_satire,"The post claims that Benjamin Netanyahu died on March 9, along with his brother and the Mossad chief, and that this explains Donald Trump's distressed appearance. This is a fabricated, false claim, not a joke or parody. The author is not a known comedian or parody account (bio is 'Veritas vos liberabit', typical of a conspiracy account). The comments are mixed: some engage with the false claim as if sincere (e.g., 'Yup. And may they all get the everlasting hell they deserve', 'Yes he's dead read here statement...'), some mock or challenge it ('Sorry...I am alive' from @tv_awarra, which could be a joke or a sarcastic rebuttal, but the comment is ambiguous). There is no audience laughter, comedic framing, or punchline. The quoted video of Trump is presented as serious 'evidence'. The overall tone is conspiratorial, not comedic. None of the indicators of unmistakable satire are present. Therefore, this is not satire."
https://x.com/i/status/2049194715262623940,no,nnw_correct_judge_rejected,false,not_satire,"The post is from a science/curiosity account with a serious tone, describing a Mars panorama as a real planetary landscape. The video shows actual rover footage. While some comments joke or express skepticism, the majority treat the post as a sincere factual claim (e.g., discussing geology, expressing awe). There is no indication of comedic intent, parody, or audience-in-on-the-joke laughter. The author's profile and content are consistent with educational sharing, not satire."
https://x.com/i/status/2044830697127321794,yes,nw_published_directional,false,not_satire,"The post is from a generic stats account, not a known comedian or parody account. The content presents numerical claims about 'countries with the most Africans' that are factually disputed by commenters, who provide census data and call the numbers fake. The comments do not treat the post as a joke; they react with corrections, criticism, and laughter at the errors, but not in a way that indicates the audience is 'in on' a comedic bit. The images are ordinary portraits, not obviously absurd or meme-like. There is no self-evident hyperbole, punchline, or comedic framing. The post appears to be a sincere (though inaccurate) factual claim, not overt satire."
https://x.com/i/status/2013735544660852870,no,nnw_correct_search_exhausted,false,no_postcontext,
https://x.com/i/status/2020297543721312361,no,nnw_correct_judge_rejected,false,not_satire,"The post is a genuine sports highlight from a football odds/news account, celebrating a goal by Lionel Messi. The video shows Messi scoring against Barcelona SC (Ecuador), not FC Barcelona, but the post's excited tone is typical of sports coverage, not comedic parody. Comments include corrections, praise, and mild mockery, but none treat the post as an obvious joke or satire. The author's profile is a sports news aggregator, not a comedian or parody account. There is no self-evident absurdity, punchline, or audience laughter indicating comedic intent."
https://x.com/i/status/2048712783483879812,yes,nw_miss_judge_killed_bad,false,not_satire,"The post is from a commercial account selling Ivermectin, not a comedian or parody account. The post makes false medical claims (curing Parkinson's, cancer) without any comedic framing or punchline. Comments treat the claims seriously — some agree wholeheartedly, some argue about pricing or add other health uses, and none are laughing or mocking the post as a joke. There is no audience laughter, sketch context, or hyperbolic meme format that signals overt satire. This is sincere misinformation, not satire."
https://x.com/i/status/2004901730430189831,no,nnw_fp_published,true,fp_removed,"The post is a deliberately absurd and fictional description of a real video (a French TV show with Serge Gainsbourg). The author's bio ('I post things that have the feel of the old internet') and the comments overwhelmingly treat it as a joke or meme — users reference 'misinformation,' 'Google AI poisoned by this meme,' and 'this is way funnier than the reality.' One commenter even corrects the factual inaccuracy, but the tone of the thread is playful. The post is clearly a comedic bit, not a sincere claim, and the audience is in on the joke."
https://x.com/i/status/2012170476554944553,no,nnw_correct_verifier_rejected,false,not_satire,"The post, by a political commentator (not a comedian or satire account), presents a 'BREAKING' news-like claim about the IRGC imposing martial law and killing civilians, with an attached video showing a military convoy and a Farsi banner. The comments overwhelmingly take it as a real, serious report of current events—expressing horror, calling for action, criticizing world leaders, and comparing it to historical uprisings. No comments treat it as a joke or parody; instead they engage with the post as genuine breaking news. There is no audience recognition of satire; the author's profile shows no comedic or parody context. Therefore, this is not overt satire but rather a serious, likely fabricated claim presented as news."
https://x.com/i/status/2030077895658401996,no,nnw_fp_published,true,fp_removed,"The post claims a video game clip (with 'Electronic Arts Presents' watermark and game audio) is real footage of Tel Aviv under attack. The author's audience clearly recognizes the joke: comments mock the claim with references to Temu, Chinese robot armies, and call it funny. The post is self-evidently absurd hyperbole, and the comedic intent is unmistakable."
https://x.com/i/status/2011412920903872766,no,nnw_correct_search_exhausted,false,no_postcontext,
https://x.com/i/status/2006395901426737233,no,nnw_fp_published,false,not_satire,"The post is a 3D animated video recounting the story of a man who refused to bathe for 60 years and died after bathing. The author, Zack D. Films, is not a known comedian or parody account; his bio describes the account as 'A Collection of Things I Find Interesting.' The comments treat the story as real, referencing a real person (Amou Haji) and reacting with shock or calls for justice, not laughter. There is no audience laughter, punchline, or self-evident absurdity that would make the comedic intent unmistakable. The story is based on a real individual, and the post presents it as a factual narrative. Therefore, it is not overt satire."
https://x.com/i/status/2014434985046921417,yes,nw_miss_judge_killed_good,false,not_satire,"The post is a fabricated quote falsely attributed to Donald Trump, presented as a screenshot from People Magazine 1998. The author is not a known comedian or satire account but a partisan political user ('100% Blue'). While the post includes laughing emojis and some commenters play along with mockery, multiple replies point out that the quote is fake and debunked. The format (a fake screenshot of a magazine quote) is designed to imitate real media, not to signal obvious comedic framing like a stand-up bit or meme. A reasonable viewer — especially one unfamiliar with the false quote — could read it as a sincere claim. Therefore, it is not overt satire; it is fabricated misinformation that some treat as real."
https://x.com/i/status/2027927901329314061,no,nnw_correct_judge_rejected,false,not_satire,"The post 'Dubai is done. It will be nearly impossible for UAE to sell a secure lifestyle to expats and investors now.' appears to be a reaction to a real event — likely an Iranian drone attack or geopolitical tension. The author's bio '#CTESPN' suggests a sports commentator persona, but the post itself is not obviously a joke or parody. The comments are mixed: some treat it as a serious claim (defending Dubai's safety), others accuse the author of copy-pasting headlines, and one user claims prior authorship. There is no clear audience-in-on-the-joke laughter, meme framing, or absurd hyperbole that makes the satirical intent unmistakable. The author has 2.4M followers but no explicit comedian/parody indicator, and the post reads like a sincere (if sensational) assertion. Thus, it is not overt satire; it could be mistaken for a genuine claim. Hence, is_satire=false."
https://x.com/i/status/2027825363460473205,yes,nw_miss_judge_killed_bad,false,not_satire,"The author, Nicholas J. Fuentes, is a known far-right political activist, not a comedian or parody account. The post makes a serious, conspiratorial claim about Israel's motives in Middle Eastern wars. The comments overwhelmingly agree with the post, treating it as a sincere statement of fact (e.g., 'Correct', 'Right about everything', 'Tapping the sign'). There is no indication of comedic intent, audience laughter, or parody framing. The post is not overt satire; it is a sincere political assertion."
https://x.com/i/status/2017441660578254936,no,nnw_correct_judge_rejected,true,earlier_decline_no_change,"The post is a video of a comedy sketch featuring known comedians Druski and RaKai pretending to be police officers pulling over a woman. The audio is absurdly over-the-top, with lines like ""Bitch, stay!"" and ""What you doing at this church this time of night?"" The author, FearBuck, is a large account (1.2M followers) that posts humorous or viral clips, not a news source. The comments overwhelmingly treat it as a joke, with reactions like ""acting like they found a rare Pokémon 💀"" and laughing emojis. Some comments debate whether it's a BBL or natural, but they do so in a playful manner, not as a serious correction of a factual claim. The video is clearly a comedic bit, not a real news report. Thus, the comedic intent is unmistakable."
https://x.com/i/status/2019501956482367716,yes,nw_published_directional,false,not_satire,"The post presents a photo of an older man in Tel Aviv with security, asking 'I wonder who that could be.' The comments predominantly treat it as a serious claim about Jeffrey Epstein being alive, with some skeptical or mocking replies but no clear consensus that it's a joke. The author's bio ('Engineer. Entrepreneur. Iconoclast. Mental Patient.') is ambiguous and not a known comedy or parody account. There are no overt comedic markers like punchlines, audience laughter, or parody framing. The post reads as speculative or conspiratorial rather than unmistakable satire. Therefore, it does not meet the criteria for overt satire."
https://x.com/i/status/2013275340064395642,yes,nw_miss_search_exhausted,false,no_postcontext,
https://x.com/i/status/2010758934366507334,no,nnw_fp_harmless,true,fp_removed,"The post presents a video of Russian soldiers using pop-up privacy tents (commonly used as portable toilets or changing tents) as if they were serious military equipment for winter assaults. The author's deadpan description ('unknown technology', 'portable individual tent meant to protect infantry') is clearly ironic and mocking. The comments overwhelmingly treat it as a joke—laughing emojis, identifying the tents as toilet tents, and making sarcastic remarks. The audience is in on the absurdity, and no reasonable viewer would take the post as a sincere factual claim. The author is a Ukrainian war-focused account, not a comedian, but the post's tone and the context of ridiculing Russian military failures make the comedic intent unmistakable."
